order_item_id,order_id,product_id,quantity,discount_pct,unit_price_at_order
13135,5918,10,1,0.0,116.6
13136,5919,89,1,0.2,187.93
13137,5919,65,1,0.2,8.05
13138,5920,530,2,0.0,162.35
13139,5920,193,1,0.0,289.06
13140,5921,489,1,0.2,
13141,5921,193,4,0.0,273.42
13142,5922,156,2,0.15,91.72
13143,5923,375,2,0.1,319.08
13144,5924,330,2,0.0,217.08
13145,5924,393,1,0.05,81.15
13146,5924,110,2,0.0,250.57
13147,5925,333,2,0.0,26.31
13148,5926,497,1,0.0,91.77
13149,5927,268,1,0.2,326.43
13150,5927,226,1,0.05,242.6
13151,5927,44,2,0.05,258.57
13152,5927,121,3,0.1,387.12
13153,5927,381,1,0.0,45.68
13154,5928,419,1,0.1,252.28
13155,5929,276,4,0.1,213.73
13156,5929,317,1,0.15,159.85
13157,5929,471,2,0.0,92.93
13158,5929,442,1,0.0,8.22
13159,5930,209,1,0.0,82.5
13160,5931,556,1,0.1,210.7
13161,5931,260,4,0.0,216.68
13162,5932,120,2,0.1,153.35
13163,5933,372,3,0.0,234.28
13164,5933,114,1,0.0,287.86
13165,5933,271,1,0.1,310.07
13166,5933,518,1,0.2,33.56
13167,5934,158,2,0.0,309.46
13168,5934,541,1,0.0,174.65
13169,5935,393,2,0.0,81.5
13170,5936,550,1,0.0,220.66
13171,5937,68,1,0.2,253.13
13172,5937,503,2,0.0,276.32
13173,5937,426,1,0.15,
13174,5938,63,1,0.1,70.61
13175,5938,340,2,0.1,359.94
13176,5938,119,3,0.0,56.79
13177,5938,225,1,0.0,81.34
13178,5939,556,1,0.05,197.84
13179,5940,373,3,0.15,
13180,5941,130,2,0.1,121.37
13181,5941,339,2,0.05,38.02
13182,5941,384,1,0.2,310.0
13183,5942,430,1,0.0,121.37
13184,5942,438,1,0.0,10.32
13185,5942,136,4,0.0,305.8
13186,5942,490,1,0.0,165.44
13187,5943,43,2,0.0,83.5
13188,5943,35,2,0.1,39.41
13189,5944,91,3,0.0,
13190,5944,102,2,0.15,67.43
13191,5945,58,2,0.1,243.13
13192,5945,31,1,0.2,102.01
13193,5945,188,4,0.0,24.9
13194,5945,242,4,0.15,164.16
13195,5946,548,2,0.2,59.21
13196,5946,507,2,0.2,197.5
13197,5946,214,2,0.0,177.17
13198,5947,434,2,0.0,40.9
13199,5947,497,2,0.0,91.48
13200,5947,305,1,0.2,184.12
13201,5947,212,1,0.0,32.03
13202,5948,256,1,0.15,178.08
13203,5948,439,2,0.15,255.93
13204,5949,265,2,0.2,30.73
13205,5949,591,3,0.0,267.21
13206,5949,260,2,0.0,219.15
13207,5950,209,1,0.1,83.25
13208,5950,599,2,0.0,404.69
13209,5950,163,2,0.1,361.14
13210,5950,73,2,0.2,62.88
13211,5951,431,2,0.2,221.2
13212,5951,202,1,0.15,190.75
13213,5951,266,2,0.2,354.68
13214,5952,301,2,0.15,50.07
13215,5952,297,2,0.0,52.97
13216,5952,542,3,0.0,171.81
13217,5952,563,1,0.2,207.12
13218,5952,256,1,0.0,171.33
13219,5953,318,1,0.05,38.18
13220,5953,559,4,0.0,44.07
13221,5953,195,2,0.1,271.8
13222,5954,293,1,0.1,153.9
13223,5954,268,2,0.15,331.05
13224,5955,209,1,0.15,83.91
13225,5955,15,1,0.0,127.09
13226,5955,352,2,0.05,77.93
13227,5956,263,2,0.15,253.3
13228,5956,302,1,0.0,42.09
13229,5956,359,3,0.0,354.24
13230,5956,447,1,0.0,233.23
13231,5956,147,3,0.1,231.98
13232,5957,553,3,0.05,239.38
13233,5957,132,1,0.05,50.51
13234,5957,8,1,0.0,46.83
13235,5957,29,2,0.15,25.45
13236,5958,426,2,0.0,
13237,5959,546,1,0.0,321.95
13238,5959,228,1,0.0,40.25
13239,5960,236,1,0.2,13.76
13240,5961,288,1,0.1,340.28
13241,5961,380,3,0.0,349.35
13242,5962,384,4,0.15,292.95
13243,5963,400,3,0.0,273.72
13244,5964,340,1,0.0,363.5
13245,5965,103,1,0.2,127.0
13246,5965,564,2,0.0,30.38
13247,5966,424,2,0.1,42.47
13248,5966,291,1,0.2,191.7
13249,5967,405,2,0.0,106.4
13250,5968,574,3,0.1,286.02
13251,5968,361,4,0.0,218.22
13252,5969,555,3,0.2,154.19
13253,5970,367,1,0.0,217.1
13254,5971,490,2,0.15,173.68
13255,5971,21,2,0.1,44.22
13256,5972,317,4,0.1,170.9
13257,5972,534,1,0.0,56.26
13258,5973,328,1,0.2,102.47
13259,5974,531,1,0.0,381.07
13260,5974,161,2,0.15,206.36
13261,5975,124,2,0.05,182.91
13262,5976,121,1,0.0,395.25
13263,5977,327,2,0.15,220.65
13264,5977,502,2,0.15,324.49
13265,5978,6,2,0.0,16.16
13266,5978,584,4,0.15,245.45
13267,5979,196,1,0.0,285.43
13268,5980,145,1,0.1,101.26
13269,5981,191,2,0.0,45.98
13270,5982,308,1,0.1,353.54
13271,5982,419,1,0.0,248.76
13272,5982,85,4,0.15,20.32
13273,5982,459,3,0.0,120.99
13274,5983,558,1,0.15,202.47
13275,5983,284,1,0.0,119.97
13276,5984,11,2,0.0,146.15
13277,5984,90,1,0.15,221.16
13278,5985,266,3,0.2,353.54
13279,5986,479,1,0.2,108.98
13280,5986,358,2,0.15,141.02
13281,5987,261,1,0.1,164.42
13282,5987,194,2,0.0,69.06
13283,5987,126,4,0.15,88.89
13284,5987,281,2,0.0,173.24
13285,5988,196,2,0.15,283.39
13286,5988,412,1,0.1,98.48
13287,5988,472,1,0.1,257.38
13288,5989,386,2,0.2,47.19
13289,5990,10,3,0.2,114.84
13290,5991,265,3,0.0,29.53
13291,5992,327,1,0.0,217.79
13292,5993,320,3,0.2,80.39
13293,5993,530,1,0.2,157.46
13294,5993,384,2,0.15,302.69
13295,5994,70,1,0.15,156.46
13296,5994,309,1,0.0,
13297,5995,381,1,0.0,45.88
13298,5996,399,2,0.15,286.62
13299,5997,463,1,0.0,87.86
13300,5998,260,1,0.1,230.31
13301,5998,199,2,0.2,253.09
13302,5999,89,1,0.1,200.07
13303,6000,367,2,0.0,202.04
13304,6000,84,1,0.2,76.61
13305,6001,102,2,0.0,71.45
13306,6001,439,1,0.15,255.17
13307,6001,122,4,0.05,242.99
13308,6002,248,3,0.2,
13309,6002,448,2,0.0,170.7
13310,6002,344,1,0.2,153.67
13311,6002,49,2,0.0,154.22
13312,6002,299,2,0.0,151.27
13313,6003,451,2,0.0,44.33
13314,6004,194,3,0.15,67.22
13315,6004,453,2,0.0,178.61
13316,6004,60,2,0.0,288.3
13317,6004,166,3,0.2,139.63
13318,6004,491,3,0.2,133.14
13319,6005,88,3,0.0,154.41
13320,6006,30,1,0.15,16.4
13321,6006,366,4,0.05,68.85
13322,6007,323,1,0.0,
13323,6008,217,2,0.0,133.75
13324,6008,308,2,0.15,367.45
13325,6008,509,1,0.0,66.73
13326,6008,401,2,0.1,164.33
13327,6008,422,4,0.0,80.22
13328,6009,138,2,0.0,162.92
13329,6009,231,3,0.2,46.42
13330,6009,223,1,0.1,321.93
13331,6010,168,1,0.0,12.98
13332,6010,76,1,0.05,219.77
13333,6011,432,2,0.0,150.35
13334,6012,281,4,0.15,166.27
13335,6012,598,4,0.05,26.54
13336,6012,270,1,0.0,103.98
13337,6012,137,1,0.2,335.28
13338,6013,506,1,0.05,100.91
13339,6013,33,1,0.2,93.43
13340,6013,45,4,0.0,260.57
13341,6014,600,3,0.1,176.76
13342,6015,575,2,0.1,323.85
13343,6016,167,3,0.0,7.25
13344,6016,542,4,0.2,163.63
13345,6016,130,2,0.1,130.66
13346,6016,366,2,0.0,70.92
13347,6016,335,2,0.0,54.64
13348,6017,136,1,0.0,319.57
13349,6017,46,1,0.05,46.71
13350,6018,438,3,0.0,10.55
13351,6019,69,1,0.1,189.69
13352,6019,35,2,0.15,40.72
13353,6019,273,4,0.1,176.14
13354,6020,90,4,0.0,218.12
13355,6020,18,1,0.0,372.03
13356,6020,225,1,0.05,84.11
13357,6021,539,3,0.15,138.74
13358,6021,39,4,0.0,171.93
13359,6021,123,2,0.15,14.81
13360,6022,39,2,0.15,163.2
13361,6022,326,2,0.0,32.51
13362,6022,593,2,0.2,48.93
13363,6023,460,2,0.05,178.33
13364,6023,58,1,0.1,248.1
13365,6023,418,1,0.05,
13366,6023,501,3,0.0,
13367,6024,92,4,0.2,360.81
13368,6024,172,1,0.0,58.06
13369,6024,595,3,0.1,108.41
13370,6025,17,2,0.0,35.88
13371,6025,477,1,0.0,74.7
13372,6025,546,4,0.05,316.2
13373,6026,429,1,0.0,16.12
13374,6026,275,1,0.0,200.35
13375,6026,401,1,0.0,155.63
13376,6026,433,2,0.0,136.26
13377,6026,220,1,0.0,153.07
13378,6027,534,3,0.0,57.23
13379,6027,442,1,0.2,8.83
13380,6027,461,2,0.0,255.42
13381,6027,177,4,0.0,146.8
13382,6028,87,1,0.1,124.11
13383,6028,320,4,0.0,78.53
13384,6028,32,1,0.1,219.29
13385,6029,177,1,0.15,153.51
13386,6030,542,2,0.15,164.97
13387,6030,161,2,0.15,195.92
13388,6030,549,1,0.0,58.4
13389,6031,220,1,0.0,155.31
13390,6031,166,1,0.1,136.96
13391,6032,363,4,0.05,227.55
13392,6032,306,1,0.0,22.06
13393,6033,376,1,0.15,54.75
13394,6033,212,4,0.15,34.78
13395,6033,159,4,0.2,94.28
13396,6033,275,3,0.0,191.29
13397,6034,43,2,0.0,83.63
13398,6035,202,2,0.1,186.64
13399,6035,370,2,0.2,119.88
13400,6035,404,2,0.1,359.35
13401,6036,52,4,0.0,103.35
13402,6036,82,1,0.15,194.37
13403,6037,296,1,0.0,51.36
13404,6037,37,1,0.0,9.53
13405,6037,534,2,0.1,54.55
13406,6038,453,2,0.15,176.83
13407,6038,341,2,0.15,
13408,6039,41,2,0.0,
13409,6039,441,1,0.1,83.77
13410,6039,222,3,0.1,109.66
13411,6040,444,3,0.05,158.59
13412,6040,307,3,0.05,132.6
13413,6040,285,2,0.0,244.05
13414,6040,43,2,0.0,86.69
13415,6041,267,1,0.2,309.06
13416,6041,192,4,0.1,241.16
13417,6041,236,2,0.05,13.85
13418,6041,74,2,0.0,198.08
13419,6041,99,1,0.1,290.97
13420,6042,90,4,0.0,217.56
13421,6042,7,4,0.0,
13422,6042,213,2,0.0,23.31
13423,6043,93,2,0.1,93.88
13424,6044,118,3,0.0,73.17
13425,6044,477,1,0.15,77.54
13426,6045,13,2,0.15,165.94
13427,6046,49,2,0.2,149.77
13428,6046,70,3,0.0,160.06
13429,6046,569,2,0.2,270.71
13430,6047,280,1,0.0,264.66
13431,6047,413,1,0.0,228.46
13432,6048,133,2,0.05,331.15
13433,6048,100,1,0.1,316.12
13434,6048,168,1,0.05,13.49
13435,6049,148,1,0.2,46.08
13436,6049,8,2,0.1,45.74
13437,6049,202,1,0.1,205.91
13438,6050,441,1,0.05,83.49
13439,6050,104,1,0.0,41.44
13440,6050,523,2,0.0,307.33
13441,6050,456,1,0.0,149.58
13442,6050,548,3,0.1,58.38
13443,6051,233,2,0.0,274.91
13444,6051,492,1,0.0,26.71
13445,6052,133,4,0.05,315.21
13446,6052,534,2,0.0,58.32
13447,6053,305,1,0.15,181.86
13448,6053,496,3,0.2,274.46
13449,6054,372,2,0.1,239.01
13450,6054,224,2,0.05,365.1
13451,6055,160,4,0.0,41.86
13452,6055,366,1,0.0,66.95
13453,6055,69,1,0.2,180.24
13454,6056,518,1,0.2,32.12
13455,6056,56,1,0.15,68.39
13456,6056,492,1,0.2,25.79
13457,6057,182,2,0.05,148.55
13458,6058,178,4,0.0,31.68
13459,6058,226,2,0.1,261.72
13460,6059,30,1,0.2,17.69
13461,6060,528,3,0.2,277.37
13462,6061,82,2,0.1,211.28
13463,6061,505,4,0.15,77.87
13464,6062,518,1,0.0,32.98
13465,6062,273,3,0.05,173.36
13466,6062,531,1,0.0,376.32
13467,6062,425,1,0.0,170.56
13468,6062,6,1,0.2,17.12
13469,6063,575,1,0.1,321.47
13470,6063,83,2,0.05,40.26
13471,6064,310,2,0.0,301.42
13472,6064,372,1,0.1,228.39
13473,6065,22,3,0.0,21.33
13474,6065,285,1,0.15,254.9
13475,6065,354,1,0.1,121.27
13476,6065,571,1,0.0,218.8
13477,6066,530,1,0.0,161.45
13478,6066,56,3,0.2,72.99
13479,6066,572,3,0.1,218.5
13480,6066,102,3,0.0,69.1
13481,6066,444,1,0.05,166.92
13482,6067,374,3,0.0,119.81
13483,6068,185,2,0.0,45.85
13484,6068,221,1,0.1,43.86
13485,6069,419,1,0.2,242.18
13486,6069,59,4,0.0,191.34
13487,6069,414,1,0.1,97.2
13488,6069,308,3,0.0,340.33
13489,6070,117,2,0.0,172.81
13490,6070,44,1,0.0,240.31
13491,6071,532,1,0.2,225.61
13492,6071,25,2,0.15,127.18
13493,6071,401,4,0.0,156.32
13494,6072,182,4,0.2,155.87
13495,6072,483,1,0.15,79.47
13496,6072,350,1,0.0,52.79
13497,6072,228,1,0.1,41.17
13498,6073,298,4,0.0,258.61
13499,6073,497,3,0.0,98.37
13500,6073,88,2,0.2,152.82
13501,6073,357,2,0.05,142.64
13502,6073,242,1,0.15,158.45
13503,6074,181,1,0.15,137.62
13504,6074,38,1,0.15,263.28
13505,6075,424,4,0.0,41.58
13506,6076,535,2,0.05,
13507,6077,498,2,0.15,84.36
13508,6078,38,3,0.0,244.49
13509,6078,200,2,0.05,269.18
13510,6079,187,1,0.15,39.92
13511,6080,65,2,0.0,7.98
13512,6080,210,1,0.1,248.28
13513,6080,92,4,0.15,371.19
13514,6081,550,4,0.0,220.17
13515,6081,574,1,0.15,276.7
13516,6082,32,2,0.1,229.07
13517,6083,262,2,0.2,381.13
13518,6084,287,1,0.1,132.01
13519,6085,357,1,0.15,141.19
13520,6085,332,1,0.0,158.81
13521,6085,478,2,0.0,123.24
13522,6086,571,2,0.2,216.05
13523,6086,2,2,0.0,243.25
13524,6087,16,2,0.15,
13525,6088,67,1,0.2,35.55
13526,6089,51,2,0.2,17.63
13527,6089,219,4,0.05,33.94
13528,6089,243,4,0.2,237.8
13529,6089,413,1,0.0,229.99
13530,6090,112,2,0.0,32.59
13531,6090,199,4,0.2,254.45
13532,6090,115,1,0.05,301.09
13533,6090,188,2,0.0,23.17
13534,6090,412,1,0.0,95.82
13535,6091,427,3,0.0,89.0
13536,6091,9,3,0.2,101.61
13537,6091,455,1,0.0,78.98
13538,6091,470,2,0.05,42.75
13539,6091,481,2,0.15,33.57
13540,6092,193,3,0.0,280.78
13541,6092,331,3,0.1,159.91
13542,6092,237,4,0.1,25.56
13543,6092,92,2,0.0,374.98
13544,6093,518,1,0.0,33.61
13545,6093,212,2,0.0,32.04
13546,6093,266,1,0.05,337.27
13547,6094,202,2,0.2,198.63
13548,6095,297,2,0.15,54.82
13549,6096,52,1,0.15,105.05
13550,6096,556,1,0.0,198.76
13551,6096,303,1,0.0,43.08
13552,6097,461,2,0.15,256.45
13553,6097,370,4,0.2,120.34
13554,6098,360,1,0.1,49.32
13555,6098,460,2,0.0,173.39
13556,6098,32,3,0.0,236.46
13557,6098,123,2,0.0,13.7
13558,6099,356,2,0.1,252.91
13559,6099,466,1,0.0,61.62
13560,6100,597,1,0.1,114.55
13561,6100,483,1,0.05,
13562,6101,251,2,0.2,222.05
13563,6101,310,1,0.2,285.0
13564,6102,412,2,0.1,98.21
13565,6102,319,1,0.1,129.07
13566,6102,451,2,0.1,47.1
13567,6102,527,3,0.1,357.77
13568,6103,2,1,0.0,247.64
13569,6103,573,2,0.0,110.72
13570,6104,503,4,0.0,287.19
13571,6104,293,1,0.0,164.88
13572,6104,247,1,0.0,66.91
13573,6105,56,1,0.2,72.18
13574,6105,568,3,0.0,147.26
13575,6106,52,2,0.0,104.17
13576,6106,161,3,0.2,206.94
13577,6106,74,2,0.15,187.08
13578,6107,211,1,0.2,298.64
13579,6108,199,2,0.05,258.3
13580,6109,482,2,0.0,77.19
13581,6109,484,1,0.0,191.9
13582,6109,305,1,0.0,183.82
13583,6110,73,3,0.2,62.92
13584,6110,235,4,0.0,100.93
13585,6110,309,3,0.0,
13586,6111,436,3,0.15,96.08
13587,6111,470,2,0.05,45.76
13588,6112,328,1,0.1,96.2
13589,6113,441,1,0.1,85.88
13590,6114,450,4,0.2,
13591,6114,221,4,0.0,44.44
13592,6115,250,3,0.1,402.33
13593,6115,457,1,0.2,174.89
13594,6116,429,1,0.0,17.16
13595,6117,20,4,0.0,205.21
13596,6117,166,3,0.15,139.24
13597,6118,508,2,0.0,294.27
13598,6118,441,3,0.1,88.69
13599,6118,14,2,0.05,69.28
13600,6119,518,1,0.1,34.17
13601,6119,511,1,0.2,183.61
13602,6119,2,1,0.0,231.44
13603,6120,88,4,0.15,149.84
13604,6121,452,1,0.0,65.99
13605,6121,403,3,0.0,150.22
13606,6122,100,2,0.0,337.92
13607,6123,547,3,0.0,191.36
13608,6123,224,1,0.1,372.72
13609,6123,232,1,0.0,248.98
13610,6123,171,4,0.1,155.83
13611,6123,445,3,0.0,28.37
13612,6124,146,4,0.1,9.81
13613,6125,455,1,0.0,74.69
13614,6125,258,4,0.15,12.71
13615,6125,560,1,0.15,
13616,6126,483,1,0.2,85.6
13617,6126,278,1,0.0,247.84
13618,6126,223,1,0.2,347.2
13619,6126,137,2,0.0,358.03
13620,6126,412,1,0.15,100.24
13621,6127,414,2,0.2,97.52
13622,6127,478,2,0.05,122.87
13623,6128,316,1,0.1,287.71
13624,6129,416,2,0.0,73.28
13625,6130,144,2,0.15,146.88
13626,6130,258,3,0.0,13.43
13627,6131,483,3,0.1,84.08
13628,6131,471,3,0.05,95.09
13629,6131,167,3,0.0,7.43
13630,6131,27,2,0.1,368.82
13631,6131,146,4,0.0,10.58
13632,6132,548,2,0.0,58.46
13633,6133,51,2,0.2,16.87
13634,6134,66,1,0.0,100.72
13635,6135,187,1,0.05,38.98
13636,6136,363,2,0.1,231.93
13637,6136,81,1,0.2,125.11
13638,6137,585,2,0.0,7.07
13639,6137,289,4,0.0,63.98
13640,6138,439,2,0.05,238.55
13641,6138,434,1,0.05,41.04
13642,6138,145,1,0.0,101.64
13643,6139,171,1,0.0,155.55
13644,6139,560,1,0.15,
13645,6139,47,2,0.0,249.39
13646,6139,247,1,0.0,67.6
13647,6140,291,4,0.0,196.26
13648,6140,234,1,0.0,113.71
13649,6141,154,2,0.0,146.82
13650,6141,298,1,0.0,275.97
13651,6141,171,2,0.15,152.29
13652,6141,28,1,0.0,237.67
13653,6141,521,1,0.1,202.77
13654,6142,215,1,0.2,82.8
13655,6142,415,1,0.1,214.67
13656,6142,199,3,0.0,
13657,6143,54,2,0.1,151.13
13658,6143,178,3,0.05,31.15
13659,6143,193,1,0.1,288.89
13660,6144,160,2,0.0,43.19
13661,6144,132,3,0.2,50.39
13662,6145,118,3,0.1,74.29
13663,6145,132,2,0.05,49.05
13664,6146,181,2,0.0,129.5
13665,6146,205,4,0.2,199.7
13666,6146,452,2,0.0,65.93
13667,6147,474,3,0.1,58.82
13668,6147,73,1,0.0,59.95
13669,6147,286,4,0.0,194.15
13670,6148,590,3,0.0,249.24
13671,6148,573,1,0.0,114.19
13672,6148,287,2,0.0,139.87
13673,6149,54,1,0.05,149.72
13674,6149,143,2,0.0,117.45
13675,6149,47,2,0.0,239.76
13676,6150,197,2,0.1,144.13
13677,6150,150,2,0.15,137.02
13678,6150,337,2,0.0,29.37
13679,6150,380,1,0.15,
13680,6151,88,1,0.2,148.65
13681,6152,237,2,0.15,25.37
13682,6153,570,3,0.05,166.55
13683,6153,223,2,0.05,343.15
13684,6153,507,3,0.05,190.93
13685,6153,398,1,0.1,14.54
13686,6153,328,2,0.0,98.46
13687,6154,375,1,0.0,305.53
13688,6154,450,1,0.05,6.83
13689,6154,155,4,0.0,213.39
13690,6154,451,1,0.1,44.98
13691,6154,236,1,0.2,12.64
13692,6155,574,4,0.0,288.69
13693,6155,76,1,0.2,226.17
13694,6155,389,3,0.15,91.38
13695,6156,108,1,0.1,176.36
13696,6157,400,2,0.0,275.1
13697,6158,415,1,0.0,225.63
13698,6159,329,4,0.0,81.93
13699,6159,552,2,0.05,
13700,6159,566,1,0.05,222.68
13701,6159,198,1,0.0,140.85
13702,6159,548,2,0.0,60.46
13703,6160,588,1,0.0,209.69
13704,6160,303,2,0.1,40.06
13705,6160,398,2,0.05,14.74
13706,6161,492,4,0.1,25.36
13707,6161,244,4,0.0,16.01
13708,6162,299,1,0.0,163.18
13709,6163,140,4,0.2,276.23
13710,6163,381,2,0.15,45.79
13711,6164,10,2,0.1,
13712,6164,114,4,0.0,263.4
13713,6164,139,1,0.0,269.18
13714,6165,252,3,0.0,117.75
13715,6165,357,1,0.0,142.6
13716,6165,19,4,0.0,
13717,6165,311,1,0.0,48.35
13718,6166,482,2,0.15,76.03
13719,6166,201,2,0.0,49.87
13720,6167,281,1,0.1,166.26
13721,6167,447,2,0.0,234.13
13722,6168,264,4,0.1,106.0
13723,6168,399,3,0.0,305.83
13724,6169,12,1,0.05,84.03
13725,6170,436,2,0.0,100.41
13726,6170,435,1,0.2,365.87
13727,6171,137,1,0.1,345.27
13728,6171,429,3,0.15,17.6
13729,6171,567,2,0.0,24.09
13730,6171,340,4,0.2,367.25
13731,6172,590,1,0.05,243.3
13732,6172,513,2,0.05,282.35
13733,6173,228,4,0.0,37.97
13734,6174,81,1,0.0,122.18
13735,6175,543,2,0.0,290.85
13736,6175,502,1,0.1,328.58
13737,6175,63,2,0.15,70.43
13738,6175,412,1,0.2,
13739,6176,349,2,0.05,101.04
13740,6177,436,1,0.0,102.37
13741,6178,434,1,0.2,39.89
13742,6178,297,1,0.0,52.58
13743,6179,229,4,0.2,9.2
13744,6180,3,3,0.2,41.4
13745,6181,46,2,0.1,48.37
13746,6181,98,2,0.2,97.86
13747,6181,581,2,0.0,177.86
13748,6181,162,1,0.1,168.32
13749,6182,547,4,0.2,185.85
13750,6183,216,2,0.0,56.09
13751,6183,54,3,0.05,148.25
13752,6183,39,2,0.0,162.85
13753,6183,5,1,0.1,217.05
13754,6183,518,2,0.0,32.92
13755,6184,255,3,0.0,337.92
13756,6185,528,1,0.05,280.45
13757,6185,246,2,0.05,152.12
13758,6186,140,2,0.2,252.46
13759,6186,282,2,0.0,29.73
13760,6187,545,3,0.1,255.3
13761,6188,529,1,0.0,209.7
13762,6189,211,4,0.05,285.54
13763,6189,311,2,0.1,46.5
13764,6190,464,1,0.0,88.68
13765,6190,24,1,0.2,103.05
13766,6191,316,2,0.15,296.75
13767,6191,255,2,0.05,350.68
13768,6192,60,2,0.1,275.99
13769,6192,320,1,0.0,80.52
13770,6192,179,4,0.15,15.28
13771,6192,436,4,0.1,94.71
13772,6193,256,2,0.1,178.26
13773,6194,144,2,0.0,148.17
13774,6195,546,2,0.05,310.98
13775,6195,16,2,0.0,
13776,6195,215,2,0.1,76.73
13777,6196,274,1,0.0,47.06
13778,6197,384,2,0.15,295.85
13779,6197,415,2,0.1,220.26
13780,6197,3,1,0.0,38.95
13781,6197,115,2,0.15,291.28
13782,6198,110,4,0.1,247.47
13783,6198,474,1,0.0,59.25
13784,6198,348,3,0.05,45.19
13785,6198,345,1,0.2,191.02
13786,6199,59,1,0.1,190.13
13787,6200,535,2,0.2,
13788,6200,544,4,0.2,143.39
13789,6200,364,1,0.0,58.4
13790,6201,3,1,0.05,39.72
13791,6202,206,2,0.1,140.45
13792,6202,79,1,0.1,259.49
13793,6203,170,1,0.0,107.75
13794,6204,521,1,0.0,212.58
13795,6204,184,4,0.0,389.02
13796,6205,279,1,0.0,31.52
13797,6206,366,4,0.0,68.86
13798,6206,34,1,0.1,61.0
13799,6206,318,1,0.0,37.72
13800,6207,204,1,0.0,81.23
13801,6207,310,1,0.0,286.52
13802,6207,439,1,0.05,239.14
13803,6207,94,1,0.0,266.63
13804,6208,239,1,0.1,29.46
13805,6208,256,1,0.0,184.32
13806,6209,164,1,0.0,180.74
13807,6210,198,1,0.0,149.57
13808,6210,273,1,0.1,175.96
13809,6210,396,3,0.0,53.0
13810,6211,140,1,0.0,
13811,6212,32,1,1.98,224.77
13812,6213,288,2,0.15,345.56
13813,6214,566,2,0.1,232.46
13814,6215,57,2,0.0,362.67
13815,6215,194,1,0.05,66.22
13816,6216,477,2,0.0,74.44
13817,6217,352,4,0.2,80.54
13818,6218,587,1,0.05,167.65
13819,6218,228,1,0.15,40.31
13820,6219,235,3,0.0,98.71
13821,6219,132,1,0.0,51.38
13822,6220,325,2,0.1,250.93
13823,6221,241,2,0.0,223.14
13824,6221,341,1,0.2,
13825,6221,469,1,0.05,14.54
13826,6221,235,2,0.0,103.04
13827,6221,437,1,0.0,184.29
13828,6222,556,2,0.05,204.44
13829,6222,561,2,0.0,371.43
13830,6223,22,3,0.0,20.52
13831,6223,152,2,0.0,181.7
13832,6223,500,4,0.1,285.33
13833,6223,583,1,0.0,70.06
13834,6224,220,1,0.2,156.13
13835,6225,549,4,0.1,56.39
13836,6225,471,1,0.0,89.79
13837,6226,395,2,0.15,201.6
13838,6226,40,2,0.1,81.29
13839,6226,256,1,0.05,173.28
13840,6226,504,1,0.15,
13841,6227,597,1,0.05,125.55
13842,6227,543,1,0.0,291.81
13843,6228,224,1,0.0,349.3
13844,6228,425,1,0.15,162.44
13845,6229,440,2,0.2,11.92
13846,6230,170,2,0.1,102.45
13847,6230,112,1,0.15,30.93
13848,6230,231,1,0.05,46.62
13849,6230,423,1,0.0,45.67
13850,6231,591,4,0.2,257.98
13851,6232,124,1,0.0,189.37
13852,6232,289,4,0.0,67.55
13853,6232,211,1,0.05,292.62
13854,6233,220,4,0.15,156.33
13855,6234,87,2,0.0,132.69
13856,6234,168,1,0.15,12.82
13857,6234,316,3,0.05,287.52
13858,6234,136,4,0.0,302.71
13859,6235,101,4,0.05,138.98
13860,6235,251,4,0.05,221.57
13861,6236,505,1,0.0,80.79
13862,6236,283,2,0.2,119.42
13863,6237,484,1,0.15,181.59
13864,6237,379,3,0.0,191.36
13865,6238,21,2,0.0,43.06
13866,6239,390,1,0.0,256.92
13867,6240,464,2,0.0,91.99
13868,6240,80,1,0.0,88.37
13869,6240,4,2,0.0,
13870,6241,62,1,0.0,71.69
13871,6241,332,1,0.0,156.53
13872,6241,166,1,0.05,141.2
13873,6241,444,3,0.2,161.62
13874,6242,503,2,0.05,264.65
13875,6243,323,1,0.15,56.69
13876,6244,542,2,0.0,172.86
13877,6244,37,2,0.0,9.93
13878,6245,117,2,0.0,173.79
13879,6245,491,1,0.05,129.92
13880,6246,40,3,0.0,79.89
13881,6247,291,2,0.2,185.72
13882,6247,178,1,0.05,29.22
13883,6247,56,1,0.0,73.26
13884,6248,231,1,0.0,44.8
13885,6248,288,2,0.0,356.54
13886,6248,100,2,0.0,344.89
13887,6249,450,4,0.0,6.71
13888,6249,173,2,0.15,141.16
13889,6249,320,1,0.1,80.23
13890,6249,303,1,0.0,40.55
13891,6249,535,2,0.0,
13892,6250,35,2,0.05,36.97
13893,6250,294,1,0.0,20.61
13894,6251,79,1,0.05,246.74
13895,6251,522,2,0.1,114.05
13896,6252,203,4,0.05,129.32
13897,6253,577,1,0.1,246.82
13898,6253,503,1,0.1,284.59
13899,6254,27,3,0.15,380.25
13900,6255,60,2,0.05,285.61
13901,6255,594,4,0.15,147.12
13902,6256,522,2,0.0,114.1
13903,6257,82,2,0.0,198.9
13904,6257,417,1,0.05,36.92
13905,6258,76,2,0.2,237.09
13906,6258,441,1,0.0,86.76
13907,6258,171,2,0.0,151.61
13908,6258,80,1,0.0,91.45
13909,6259,424,3,0.15,41.75
13910,6259,449,1,0.0,123.01
13911,6260,501,1,0.0,
13912,6261,56,2,0.0,70.46
13913,6261,34,1,0.0,57.46
13914,6262,22,1,0.0,21.36
13915,6263,343,4,0.1,291.49
