order_id,customer_id,order_date,order_status,channel,payment_method
4724,1386.0,2024-11-11,delivered,web,transferencia
4725,2839.0,2023-03-21,delivered,app,tarjeta
4726,2584.0,2023-10-13,delivered,app,paypal
4727,2862.0,2025-06-11,delivered,web,tarjeta
4728,1616.0,2024-08-16,delivered,app,contrareembolso
4729,948.0,2023-10-04,delivered,marketplace,paypal
4730,2988.0,2024-05-31,delivered,app,tarjeta
4731,996.0,2024-01-12,delivered,app,transferencia
4732,2624.0,2023-10-25,delivered,web,contrareembolso
4733,829.0,2024-02-19,delivered,web,paypal
4734,1576.0,2023-06-08,delivered,web,contrareembolso
4735,2233.0,2025-09-26,delivered,app,paypal
4736,798.0,2023-02-10,delivered,marketplace,tarjeta
4737,381.0,2024-02-11,cancelled,marketplace,paypal
4738,2535.0,2023-08-21,cancelled,app,paypal
4739,1139.0,2025-06-13,paid,web,tarjeta
4740,694.0,2023-10-22,delivered,marketplace,tarjeta
4741,2466.0,2024-01-03,delivered,app,contrareembolso
4742,1878.0,2025-05-21,delivered,app,transferencia
4743,1630.0,2024-05-30,delivered,web,paypal
4744,433.0,2024-06-19,delivered,app,paypal
4745,1834.0,2024-10-13,delivered,marketplace,tarjeta
4746,2914.0,2024-10-29,delivered,app,tarjeta
4747,2016.0,2024-07-21,delivered,web,paypal
4748,2215.0,2023-02-13,delivered,marketplace,tarjeta
4749,1391.0,2024-03-10,delivered,web,tarjeta
4750,2721.0,2025-01-15,cancelled,web,contrareembolso
4751,2005.0,2024-08-16,delivered,web,paypal
4752,1365.0,2023-02-24,delivered,app,tarjeta
4753,1093.0,2025-01-23,cancelled,app,paypal
4754,2567.0,2023-05-06,delivered,app,transferencia
4755,1008.0,2023-06-25,delivered,web,tarjeta
4756,1031.0,2025-12-05,refunded,marketplace,tarjeta
4757,639.0,2023-03-12,delivered,marketplace,contrareembolso
4758,1531.0,2024-07-27,shipped,app,transferencia
4759,976.0,2023-09-19,delivered,web,transferencia
4760,1058.0,2025-04-17,delivered,web,tarjeta
4761,1490.0,2025-04-10,delivered,web,transferencia
4762,1751.0,2024-11-06,delivered,app,contrareembolso
4763,1689.0,2025-10-07,cancelled,app,tarjeta
4764,2239.0,2025-01-15,refunded,marketplace,paypal
4765,1548.0,2023-09-05,delivered,marketplace,paypal
4766,2823.0,2024-11-04,delivered,app,tarjeta
4767,665.0,2024-08-01,delivered,web,tarjeta
4768,583.0,2025-11-09,delivered,web,tarjeta
4769,334.0,2023-11-19,delivered,web,tarjeta
4770,2804.0,2023-06-17,created,app,paypal
4771,672.0,2023-01-10,delivered,marketplace,tarjeta
4772,921.0,2025-09-13,cancelled,marketplace,paypal
4773,1706.0,2024-05-14,delivered,app,tarjeta
4774,191.0,2024-11-16,delivered,web,contrareembolso
4775,1183.0,2025-01-17,delivered,app,paypal
4776,786.0,2025-06-09,delivered,marketplace,paypal
4777,1457.0,2024-08-25,delivered,marketplace,paypal
4778,2206.0,2023-07-07,shipped,web,tarjeta
4779,2529.0,2023-10-30,delivered,marketplace,tarjeta
4780,2561.0,2023-03-15,delivered,marketplace,tarjeta
4781,2067.0,2025-06-13,delivered,web,contrareembolso
4782,2044.0,2023-01-16,shipped,marketplace,tarjeta
4783,2715.0,2023-05-24,delivered,app,transferencia
4784,372.0,2025-03-02,delivered,web,transferencia
4785,2251.0,2024-12-11,delivered,app,transferencia
4786,2730.0,2025-07-03,delivered,web,contrareembolso
4787,1780.0,2024-12-01,delivered,marketplace,tarjeta
4788,1783.0,2023-01-23,delivered,web,transferencia
4789,1386.0,2023-05-12,delivered,app,paypal
4790,2220.0,2023-05-31,delivered,marketplace,paypal
4791,371.0,2025-09-17,delivered,app,transferencia
4792,97.0,2025-01-28,delivered,web,transferencia
4793,2523.0,2023-08-18,cancelled,web,paypal
4794,511.0,2025-01-17,delivered,app,tarjeta
4795,2173.0,2024-07-23,delivered,web,paypal
4796,582.0,2023-11-15,delivered,marketplace,paypal
4797,2551.0,2024-07-07,delivered,app,tarjeta
4798,898.0,2024-10-13,delivered,web,paypal
4799,962.0,2025-04-20,delivered,app,transferencia
4800,2316.0,2023-05-21,delivered,web,transferencia
4801,1774.0,2024-07-22,refunded,web,transferencia
4802,1660.0,2023-06-17,delivered,web,transferencia
4803,870.0,2025-02-25,delivered,web,paypal
4804,2476.0,2025-07-12,delivered,app,contrareembolso
4805,2035.0,2025-01-26,delivered,app,tarjeta
4806,1262.0,2024-12-21,delivered,app,paypal
4807,2877.0,2025-10-20,paid,marketplace,tarjeta
4808,2731.0,2025-04-21,shipped,web,transferencia
4809,615.0,2023-10-25,refunded,marketplace,tarjeta
4810,434.0,2023-10-23,shipped,marketplace,paypal
4811,1223.0,2025-05-16,delivered,marketplace,paypal
4812,2967.0,2023-09-04,shipped,web,transferencia
4813,929.0,2024-10-14,shipped,app,paypal
4814,923.0,2024-02-07,shipped,app,tarjeta
4815,667.0,2024-06-28,delivered,marketplace,paypal
4816,1499.0,2025-01-11,cancelled,marketplace,paypal
4817,2172.0,2025-10-02,delivered,app,transferencia
4818,627.0,2023-05-17,delivered,app,tarjeta
4819,2847.0,2023-07-24,shipped,web,transferencia
4820,1695.0,2024-11-09,delivered,app,transferencia
4821,2695.0,2024-04-30,delivered,web,contrareembolso
4822,1189.0,2023-06-03,delivered,web,contrareembolso
4823,2788.0,2024-07-25,delivered,marketplace,transferencia
4824,922.0,2023-01-24,created,marketplace,tarjeta
4825,760.0,2024-08-26,delivered,app,tarjeta
4826,1204.0,2024-01-17,delivered,web,paypal
4827,1694.0,2023-03-21,delivered,app,contrareembolso
4828,1136.0,2023-05-30,delivered,web,paypal
4829,2649.0,2024-11-05,delivered,web,transferencia
4830,636.0,2023-07-27,delivered,web,paypal
4831,2621.0,2023-07-21,delivered,app,transferencia
4832,2028.0,2024-04-21,shipped,app,transferencia
4833,748.0,2024-06-19,refunded,app,paypal
4834,2054.0,2023-12-29,refunded,web,contrareembolso
4835,1837.0,2026-07-04,shipped,marketplace,tarjeta
4836,1484.0,2023-06-09,paid,marketplace,contrareembolso
4837,1644.0,2023-10-26,shipped,marketplace,contrareembolso
4838,2636.0,2024-08-17,delivered,web,tarjeta
4839,2183.0,2024-09-20,created,web,paypal
4840,,2024-12-14,delivered,web,contrareembolso
4841,1401.0,2025-01-10,delivered,web,contrareembolso
4842,1291.0,2023-03-29,paid,marketplace,contrareembolso
4843,875.0,2023-10-18,paid,app,tarjeta
4844,550.0,2025-05-23,delivered,web,contrareembolso
4845,1864.0,2023-11-07,delivered,app,tarjeta
4846,1411.0,2024-07-14,delivered,marketplace,tarjeta
4847,772.0,2025-05-05,delivered,app,paypal
4848,2259.0,2024-03-22,delivered,app,paypal
4849,934.0,2025-05-04,cancelled,web,tarjeta
4850,1984.0,2025-05-12,delivered,web,paypal
4851,2325.0,2025-01-26,delivered,web,paypal
4852,2869.0,2024-03-13,delivered,app,tarjeta
4853,1981.0,2024-07-03,delivered,marketplace,transferencia
4854,,2024-12-30,delivered,web,paypal
4855,1149.0,2025-08-05,delivered,app,transferencia
4856,766.0,2024-07-06,delivered,app,transferencia
4857,727.0,2025-08-05,shipped,marketplace,paypal
4858,580.0,2023-07-27,created,app,tarjeta
4859,270.0,2023-03-03,delivered,web,contrareembolso
4860,537.0,2025-05-24,delivered,app,transferencia
4861,1629.0,2024-08-06,cancelled,marketplace,transferencia
4862,2341.0,2024-11-07,paid,app,paypal
4863,1246.0,2024-07-14,delivered,app,paypal
4864,2276.0,2023-12-29,cancelled,marketplace,tarjeta
4865,1443.0,2023-08-10,delivered,web,tarjeta
4866,1932.0,2024-04-14,cancelled,app,paypal
4867,2686.0,2024-05-22,shipped,app,paypal
4868,970.0,2025-09-22,delivered,app,tarjeta
4869,1696.0,2025-10-28,delivered,web,transferencia
4870,1090.0,2024-10-03,delivered,app,paypal
4871,3003.0,2023-08-14,delivered,app,contrareembolso
4872,776.0,2025-06-15,delivered,app,transferencia
4873,2350.0,2025-08-07,delivered,app,paypal
4874,2196.0,2025-06-19,delivered,marketplace,tarjeta
4875,1565.0,2025-07-07,delivered,marketplace,tarjeta
4876,971.0,2024-03-30,paid,marketplace,contrareembolso
4877,1542.0,2023-08-04,delivered,web,contrareembolso
4878,1379.0,2024-10-31,delivered,marketplace,tarjeta
4879,2833.0,2023-08-24,shipped,app,paypal
4880,1421.0,2024-04-20,delivered,marketplace,transferencia
4881,1858.0,2025-02-27,delivered,app,tarjeta
4882,2423.0,2023-08-28,delivered,marketplace,transferencia
4883,24.0,2023-04-12,shipped,app,tarjeta
4884,1997.0,2024-11-14,delivered,app,paypal
4885,498.0,2024-07-29,created,marketplace,transferencia
4886,12.0,2024-02-25,delivered,marketplace,paypal
4887,2518.0,2024-07-31,cancelled,web,transferencia
4888,1504.0,2024-03-29,delivered,marketplace,paypal
4889,2693.0,2025-12-27,delivered,web,paypal
4890,211.0,2023-10-02,delivered,web,transferencia
4891,2411.0,2024-04-27,delivered,web,transferencia
4892,1620.0,2024-10-09,refunded,marketplace,transferencia
4893,2114.0,2025-11-28,refunded,app,tarjeta
4894,1192.0,2024-02-01,delivered,web,contrareembolso
4895,797.0,2023-07-22,shipped,web,transferencia
4896,2121.0,2025-09-14,delivered,marketplace,paypal
4897,2650.0,2024-03-02,cancelled,app,paypal
4898,1158.0,2023-11-23,delivered,web,transferencia
4899,2030.0,2023-03-13,paid,marketplace,transferencia
4900,509.0,2024-08-05,delivered,marketplace,tarjeta
4901,2576.0,2024-01-31,delivered,app,transferencia
4902,1529.0,2023-07-05,delivered,app,paypal
4903,2444.0,2025-02-15,delivered,web,contrareembolso
4904,1736.0,2024-05-26,delivered,marketplace,contrareembolso
4905,1833.0,2025-05-01,delivered,marketplace,tarjeta
4906,1749.0,2025-05-04,delivered,web,contrareembolso
4907,231.0,2023-02-12,delivered,web,paypal
4908,2134.0,2025-10-11,delivered,app,paypal
4909,829.0,2025-04-21,delivered,web,transferencia
4910,1143.0,2024-09-09,delivered,app,tarjeta
4911,2311.0,2025-01-12,delivered,web,paypal
4912,240.0,2024-01-30,delivered,web,tarjeta
4913,2580.0,2025-09-22,created,app,tarjeta
4914,1394.0,2025-02-16,delivered,web,paypal
4915,2813.0,2023-12-02,delivered,marketplace,tarjeta
4916,1081.0,2025-05-30,created,app,tarjeta
4917,1478.0,2024-02-22,delivered,web,tarjeta
4918,2997.0,2024-12-02,delivered,marketplace,transferencia
4919,1330.0,2023-04-04,delivered,marketplace,tarjeta
4920,2479.0,2023-02-23,delivered,marketplace,transferencia
4921,2077.0,2023-05-30,delivered,marketplace,tarjeta
4922,1464.0,2023-09-23,refunded,web,tarjeta
4923,1320.0,2023-10-31,delivered,web,paypal
4924,1310.0,2024-05-02,delivered,web,contrareembolso
4925,1531.0,2025-04-06,delivered,web,tarjeta
4926,1973.0,2024-03-13,refunded,marketplace,tarjeta
4927,137.0,2024-01-11,shipped,app,tarjeta
4928,2457.0,2023-07-04,delivered,web,paypal
4929,1289.0,2023-02-12,delivered,web,contrareembolso
4930,1803.0,2025-06-10,delivered,marketplace,paypal
4931,1728.0,2023-03-14,shipped,app,transferencia
4932,2986.0,2025-11-30,delivered,web,transferencia
4933,91.0,2025-11-22,delivered,web,contrareembolso
4934,626.0,2024-11-13,cancelled,app,paypal
4935,2071.0,2025-05-19,delivered,web,contrareembolso
4936,1327.0,2024-01-24,delivered,marketplace,tarjeta
4937,2038.0,2024-08-21,delivered,app,contrareembolso
4938,2884.0,2024-09-03,delivered,web,contrareembolso
4939,2747.0,2025-12-20,delivered,web,tarjeta
4940,2347.0,2023-04-07,delivered,marketplace,tarjeta
4941,875.0,2025-08-05,delivered,marketplace,transferencia
4942,2604.0,2025-02-01,delivered,app,tarjeta
4943,1416.0,2023-10-10,delivered,web,transferencia
4944,1221.0,2023-02-16,refunded,marketplace,paypal
4945,2366.0,2023-03-25,created,app,contrareembolso
4946,602.0,2023-09-02,cancelled,marketplace,contrareembolso
4947,2398.0,2023-09-26,delivered,app,tarjeta
4948,1897.0,2025-02-19,delivered,web,transferencia
4949,1977.0,2025-07-12,delivered,marketplace,transferencia
4950,551.0,2025-02-12,delivered,app,tarjeta
4951,2634.0,2023-08-19,delivered,marketplace,contrareembolso
4952,1848.0,2023-01-18,delivered,marketplace,paypal
4953,2216.0,2024-01-19,delivered,marketplace,contrareembolso
4954,483.0,2023-08-14,delivered,marketplace,tarjeta
4955,688.0,2023-01-27,delivered,app,tarjeta
4956,1013.0,2024-05-26,delivered,web,transferencia
4957,276.0,2025-05-14,refunded,web,contrareembolso
4958,2075.0,2025-09-19,paid,marketplace,paypal
4959,362.0,2025-03-25,delivered,web,contrareembolso
4960,2291.0,2024-08-27,delivered,web,contrareembolso
4961,840.0,2023-09-15,shipped,marketplace,tarjeta
4962,651.0,2023-08-16,shipped,web,transferencia
4963,1291.0,2023-09-13,delivered,marketplace,paypal
4964,1163.0,2024-12-15,delivered,marketplace,contrareembolso
4965,1193.0,2024-03-20,delivered,marketplace,transferencia
4966,94.0,2023-03-12,delivered,web,transferencia
4967,416.0,2023-06-14,delivered,marketplace,tarjeta
4968,1241.0,2023-01-03,delivered,marketplace,tarjeta
4969,472.0,2023-03-07,shipped,marketplace,contrareembolso
4970,129.0,2025-07-09,shipped,app,paypal
4971,1898.0,2024-08-28,delivered,marketplace,contrareembolso
4972,2221.0,2023-11-20,delivered,web,paypal
4973,1854.0,2025-11-25,cancelled,marketplace,transferencia
4974,2939.0,2023-02-07,delivered,app,tarjeta
4975,1158.0,2025-10-19,delivered,web,paypal
4976,1507.0,2023-11-06,delivered,app,contrareembolso
4977,602.0,2024-06-17,delivered,app,contrareembolso
4978,2303.0,2025-05-27,shipped,web,transferencia
4979,454.0,2023-07-29,delivered,marketplace,tarjeta
4980,1062.0,2025-08-07,refunded,marketplace,contrareembolso
4981,268.0,2025-03-28,delivered,web,contrareembolso
4982,2067.0,2024-04-26,delivered,app,tarjeta
4983,807.0,2023-09-25,shipped,app,contrareembolso
4984,497.0,2023-03-18,delivered,marketplace,paypal
4985,2279.0,2023-04-08,shipped,app,contrareembolso
4986,2782.0,2024-12-27,refunded,web,contrareembolso
4987,2895.0,2023-01-05,delivered,web,tarjeta
4988,571.0,2025-01-02,refunded,web,contrareembolso
4989,986.0,2025-07-05,paid,app,tarjeta
4990,884.0,2025-10-27,delivered,marketplace,contrareembolso
4991,883.0,2023-04-29,shipped,web,tarjeta
4992,781.0,2023-08-23,paid,app,contrareembolso
4993,523.0,2024-07-14,delivered,app,contrareembolso
4994,884.0,2023-08-29,delivered,app,transferencia
4995,1950.0,2025-05-09,delivered,app,contrareembolso
4996,388.0,2023-12-10,delivered,app,contrareembolso
4997,2429.0,2024-02-22,paid,app,contrareembolso
4998,2261.0,2025-09-20,shipped,marketplace,contrareembolso
4999,1066.0,2024-02-17,delivered,app,tarjeta
5000,2945.0,2023-08-17,paid,app,transferencia
5001,,2024-06-17,delivered,web,paypal
5002,1196.0,2025-06-23,delivered,web,tarjeta
5003,1112.0,2023-03-09,delivered,web,tarjeta
5004,2708.0,2024-10-03,delivered,marketplace,paypal
5005,1886.0,2024-07-04,delivered,marketplace,paypal
5006,1676.0,2025-08-14,delivered,app,contrareembolso
5007,399.0,2024-07-14,shipped,marketplace,paypal
5008,2167.0,2025-07-22,refunded,marketplace,transferencia
5009,2925.0,2025-12-03,delivered,app,tarjeta
5010,1108.0,2023-04-18,delivered,marketplace,contrareembolso
5011,1464.0,2025-03-04,refunded,web,paypal
5012,2223.0,2023-05-22,delivered,web,contrareembolso
5013,2290.0,2023-10-12,delivered,app,contrareembolso
5014,1177.0,2024-02-14,delivered,marketplace,tarjeta
5015,1044.0,2023-07-16,refunded,app,transferencia
5016,1577.0,2024-09-22,delivered,marketplace,contrareembolso
5017,1288.0,2024-03-12,shipped,app,contrareembolso
5018,2933.0,2023-10-08,delivered,marketplace,tarjeta
5019,333.0,2025-10-04,delivered,web,transferencia
5020,1016.0,2024-12-07,delivered,app,paypal
5021,143.0,2025-03-02,delivered,web,contrareembolso
5022,2346.0,2024-06-02,delivered,marketplace,transferencia
5023,1479.0,2025-09-21,delivered,marketplace,tarjeta
5024,2346.0,2025-11-20,refunded,web,transferencia
5025,733.0,2025-12-12,delivered,web,paypal
5026,2205.0,2025-05-15,delivered,web,paypal
5027,1070.0,2023-07-29,delivered,marketplace,transferencia
5028,2182.0,2025-04-28,created,app,tarjeta
5029,153.0,2023-12-06,delivered,app,contrareembolso
5030,128.0,2025-07-18,shipped,web,tarjeta
5031,667.0,2025-07-29,delivered,web,paypal
5032,2588.0,2025-07-05,paid,app,paypal
5033,2694.0,2023-04-26,delivered,marketplace,transferencia
5034,1871.0,2023-04-11,delivered,marketplace,tarjeta
5035,151.0,2025-01-03,delivered,marketplace,contrareembolso
5036,1023.0,2024-05-13,delivered,app,contrareembolso
5037,1148.0,2024-06-28,cancelled,marketplace,paypal
5038,1744.0,2024-09-11,delivered,marketplace,paypal
5039,675.0,2025-09-29,delivered,marketplace,paypal
5040,2971.0,2023-06-15,delivered,marketplace,contrareembolso
5041,1049.0,2025-05-09,shipped,marketplace,transferencia
5042,687.0,2024-01-30,delivered,app,transferencia
5043,2085.0,2024-06-07,delivered,marketplace,paypal
5044,735.0,2025-12-12,delivered,web,transferencia
5045,73.0,2024-12-09,delivered,app,transferencia
5046,1242.0,2024-02-17,delivered,marketplace,tarjeta
5047,2073.0,2025-09-04,delivered,app,paypal
5048,1037.0,2025-08-10,delivered,app,transferencia
5049,1175.0,2024-06-02,delivered,marketplace,tarjeta
5050,1761.0,2024-04-16,delivered,app,paypal
5051,2561.0,2024-06-29,delivered,web,tarjeta
5052,2915.0,2023-02-24,delivered,web,transferencia
5053,1391.0,2024-05-13,shipped,app,contrareembolso
5054,1968.0,2023-02-08,delivered,app,paypal
5055,21.0,2025-03-03,shipped,marketplace,transferencia
5056,803.0,2024-03-18,shipped,web,transferencia
5057,467.0,2025-04-21,delivered,app,paypal
5058,665.0,2025-07-01,delivered,web,tarjeta
5059,2463.0,2024-07-19,delivered,marketplace,transferencia
5060,365.0,2025-03-24,delivered,web,contrareembolso
5061,2217.0,2024-03-08,cancelled,app,paypal
5062,1168.0,2023-02-06,delivered,app,transferencia
5063,2029.0,2023-02-22,refunded,app,paypal
5064,1455.0,2024-01-27,delivered,app,tarjeta
5065,2219.0,2023-07-31,delivered,web,paypal
5066,324.0,2025-03-01,paid,app,contrareembolso
5067,276.0,2024-07-04,delivered,app,contrareembolso
5068,2654.0,2024-09-06,shipped,app,contrareembolso
5069,1133.0,2025-06-10,delivered,app,contrareembolso
5070,272.0,2024-11-25,delivered,app,tarjeta
5071,469.0,2023-09-26,created,web,transferencia
5072,2658.0,2023-05-11,delivered,web,tarjeta
5073,1726.0,2025-06-02,delivered,web,tarjeta
5074,909.0,2025-11-16,delivered,marketplace,paypal
5075,1788.0,2025-04-18,delivered,app,tarjeta
5076,2306.0,2025-05-13,delivered,app,contrareembolso
5077,43.0,2023-04-22,delivered,marketplace,tarjeta
5078,244.0,2023-05-22,paid,marketplace,transferencia
5079,750.0,2024-10-02,delivered,web,tarjeta
5080,1157.0,2023-02-09,delivered,app,contrareembolso
5081,2765.0,2023-09-27,refunded,web,contrareembolso
5082,2928.0,2025-04-27,delivered,web,transferencia
5083,2845.0,2025-12-04,delivered,marketplace,transferencia
5084,2990.0,2025-04-25,delivered,app,paypal
5085,2153.0,2023-05-09,delivered,marketplace,transferencia
5086,1787.0,2025-12-07,shipped,marketplace,tarjeta
5087,2694.0,2024-08-24,delivered,marketplace,tarjeta
5088,655.0,2025-06-25,cancelled,web,paypal
5089,1190.0,2025-06-04,delivered,marketplace,tarjeta
5090,2484.0,2023-03-31,delivered,app,tarjeta
5091,1082.0,2024-05-25,delivered,web,tarjeta
5092,2665.0,2024-09-03,shipped,web,paypal
5093,1578.0,2023-03-08,delivered,web,transferencia
5094,436.0,2025-01-16,delivered,web,tarjeta
5095,2497.0,2024-08-27,delivered,marketplace,contrareembolso
5096,303.0,2025-06-23,shipped,app,transferencia
5097,354.0,2024-12-18,delivered,app,tarjeta
5098,2150.0,2023-02-20,delivered,web,paypal
5099,1723.0,2024-02-14,delivered,web,paypal
5100,2640.0,2023-05-12,delivered,marketplace,transferencia
5101,1937.0,2026-04-08,delivered,marketplace,transferencia
5102,143.0,2025-04-10,cancelled,web,tarjeta
5103,318.0,2024-12-31,delivered,app,contrareembolso
5104,1479.0,2024-07-22,delivered,app,transferencia
5105,924.0,2023-07-12,shipped,app,paypal
5106,685.0,2023-07-17,paid,marketplace,transferencia
5107,1321.0,2025-05-10,delivered,web,paypal
5108,1704.0,2025-07-20,delivered,web,paypal
5109,1292.0,2024-05-05,delivered,app,transferencia
5110,1649.0,2023-05-21,delivered,app,contrareembolso
5111,927.0,2023-10-23,delivered,web,contrareembolso
5112,2135.0,2023-09-23,delivered,app,contrareembolso
5113,1816.0,2024-05-20,shipped,marketplace,transferencia
5114,485.0,2025-03-16,delivered,app,transferencia
5115,2839.0,2025-05-19,delivered,marketplace,paypal
5116,2375.0,2025-06-29,cancelled,marketplace,contrareembolso
5117,920.0,2023-07-06,shipped,web,paypal
5118,416.0,2023-01-02,delivered,web,paypal
5119,811.0,2023-10-16,refunded,web,transferencia
5120,1452.0,2023-05-31,delivered,app,contrareembolso
5121,2904.0,2025-02-01,delivered,web,paypal
5122,194.0,2025-09-03,delivered,marketplace,paypal
5123,413.0,2025-10-20,delivered,marketplace,transferencia
5124,2643.0,2024-11-18,cancelled,marketplace,paypal
5125,1366.0,2025-09-17,paid,marketplace,paypal
5126,1670.0,2025-08-18,delivered,web,tarjeta
5127,90.0,2024-12-27,cancelled,app,tarjeta
5128,928.0,2023-04-29,created,web,contrareembolso
5129,682.0,2023-05-26,shipped,marketplace,paypal
5130,2401.0,2025-01-29,delivered,app,tarjeta
5131,2285.0,2023-08-23,delivered,web,tarjeta
5132,2227.0,2023-09-03,shipped,web,transferencia
5133,2563.0,2025-03-13,created,marketplace,contrareembolso
5134,1782.0,2023-10-01,delivered,web,transferencia
5135,1988.0,2024-01-12,delivered,app,tarjeta
5136,2695.0,2024-06-22,paid,marketplace,tarjeta
5137,459.0,2025-11-10,delivered,web,transferencia
5138,2464.0,2025-04-07,delivered,app,transferencia
5139,1039.0,2025-09-08,delivered,app,paypal
5140,1230.0,2025-09-19,delivered,app,paypal
5141,364.0,2024-10-22,delivered,app,paypal
5142,2885.0,2024-01-14,delivered,app,paypal
5143,2690.0,2025-07-15,shipped,web,contrareembolso
5144,2667.0,2023-12-14,delivered,app,tarjeta
5145,1648.0,2023-06-19,paid,web,transferencia
5146,843.0,2025-05-22,delivered,web,paypal
5147,2433.0,2024-07-20,delivered,app,paypal
5148,2101.0,2024-11-09,delivered,web,paypal
5149,2642.0,2024-01-17,delivered,web,tarjeta
5150,1855.0,2023-07-15,refunded,web,tarjeta
5151,879.0,2023-02-16,delivered,app,transferencia
5152,1901.0,2024-10-03,shipped,app,tarjeta
5153,650.0,2023-03-12,shipped,web,paypal
5154,1407.0,2023-08-01,delivered,marketplace,paypal
5155,1828.0,2024-01-14,paid,app,transferencia
5156,1946.0,2024-01-25,delivered,app,paypal
5157,1681.0,2025-09-22,refunded,marketplace,contrareembolso
5158,680.0,2024-10-22,shipped,app,tarjeta
5159,2759.0,2023-12-13,shipped,app,tarjeta
5160,2217.0,2023-09-22,delivered,app,paypal
5161,574.0,2023-08-09,paid,marketplace,transferencia
5162,1106.0,2024-04-09,delivered,app,tarjeta
5163,2660.0,2023-08-02,delivered,web,tarjeta
5164,2353.0,2025-08-06,delivered,app,contrareembolso
5165,1516.0,2024-06-16,created,marketplace,contrareembolso
5166,1144.0,2023-09-04,cancelled,web,tarjeta
5167,953.0,2025-02-19,paid,app,contrareembolso
5168,930.0,2025-06-14,delivered,marketplace,tarjeta
5169,1137.0,2025-09-14,delivered,app,paypal
5170,1338.0,2025-04-10,delivered,marketplace,transferencia
5171,1279.0,2024-05-01,cancelled,marketplace,tarjeta
5172,240.0,2024-11-12,delivered,app,paypal
5173,2275.0,2023-09-26,delivered,web,contrareembolso
5174,2967.0,2025-06-28,paid,marketplace,paypal
5175,2390.0,2024-10-04,shipped,web,paypal
5176,1491.0,2025-03-18,delivered,app,transferencia
5177,2886.0,2023-10-14,delivered,app,tarjeta
5178,2475.0,2024-11-03,created,web,paypal
5179,2314.0,2025-06-27,delivered,web,transferencia
5180,1183.0,2024-02-14,cancelled,app,transferencia
5181,2520.0,2024-01-14,cancelled,web,contrareembolso
5182,2071.0,2023-08-14,delivered,app,paypal
5183,2522.0,2023-08-14,delivered,app,transferencia
5184,2902.0,2025-05-09,cancelled,app,transferencia
5185,130.0,2024-05-06,delivered,web,contrareembolso
5186,2169.0,2024-11-12,delivered,web,tarjeta
5187,2421.0,2024-03-24,refunded,app,transferencia
5188,1653.0,2023-11-05,delivered,marketplace,tarjeta
5189,142.0,2024-06-12,delivered,app,tarjeta
5190,2721.0,2023-01-05,delivered,marketplace,paypal
5191,51.0,2023-01-13,delivered,marketplace,paypal
5192,1986.0,2024-07-31,delivered,marketplace,tarjeta
5193,2168.0,2025-08-03,delivered,web,paypal
5194,904.0,2023-08-20,delivered,app,contrareembolso
5195,2715.0,2025-10-30,delivered,marketplace,paypal
5196,2248.0,2025-07-19,delivered,app,tarjeta
5197,2767.0,2024-06-25,delivered,marketplace,paypal
5198,1484.0,2025-03-12,delivered,app,tarjeta
5199,602.0,2023-12-30,delivered,app,paypal
5200,414.0,2023-04-12,cancelled,marketplace,transferencia
5201,1564.0,2023-09-18,delivered,marketplace,contrareembolso
5202,634.0,2023-11-07,delivered,marketplace,tarjeta
5203,128.0,2023-06-02,delivered,web,tarjeta
5204,1344.0,2025-02-08,created,web,paypal
5205,2088.0,2024-10-22,delivered,marketplace,paypal
5206,898.0,2025-01-11,paid,app,tarjeta
5207,2102.0,2023-05-12,delivered,app,contrareembolso
5208,1371.0,2025-11-14,delivered,app,paypal
5209,2290.0,2024-09-03,paid,web,transferencia
5210,537.0,2023-01-03,delivered,marketplace,tarjeta
5211,1746.0,2025-01-18,delivered,app,transferencia
5212,774.0,2025-02-07,delivered,app,paypal
5213,898.0,2023-07-18,shipped,app,transferencia
5214,2730.0,2023-03-03,delivered,marketplace,paypal
5215,2573.0,2023-06-18,shipped,app,paypal
5216,127.0,2024-04-17,delivered,web,paypal
5217,1909.0,2023-03-19,delivered,web,contrareembolso
5218,836.0,2024-10-04,delivered,marketplace,transferencia
5219,515.0,2024-07-09,paid,web,paypal
5220,174.0,2023-08-10,shipped,web,transferencia
5221,2602.0,2023-10-29,delivered,app,transferencia
5222,2019.0,2023-06-17,paid,marketplace,transferencia
5223,2003.0,,delivered,web,transferencia
5224,236.0,2025-12-15,delivered,web,transferencia
5225,2397.0,2023-11-04,paid,marketplace,transferencia
5226,2897.0,2024-04-14,refunded,web,transferencia
5227,1390.0,2023-07-10,delivered,web,transferencia
5228,1013.0,2025-11-02,paid,marketplace,contrareembolso
5229,2242.0,2025-03-31,delivered,web,contrareembolso
5230,764.0,2025-10-08,delivered,app,transferencia
5231,204.0,2024-08-06,delivered,web,tarjeta
5232,2497.0,2023-11-20,delivered,app,contrareembolso
5233,2691.0,2023-02-20,refunded,app,contrareembolso
5234,2052.0,2023-09-28,delivered,web,contrareembolso
5235,399.0,2023-08-06,delivered,marketplace,contrareembolso
5236,377.0,2024-09-23,delivered,marketplace,contrareembolso
5237,2699.0,2024-02-28,delivered,marketplace,contrareembolso
5238,1737.0,2025-02-13,delivered,marketplace,contrareembolso
5239,2633.0,2024-04-03,delivered,web,tarjeta
5240,338.0,2024-01-19,delivered,app,transferencia
5241,2819.0,2024-07-26,delivered,app,tarjeta
